tac_doc_id,tac_sentence_id,sentence,tac_tokens,subj_start,subj_end,obj_start,obj_end,assessment,alt_subj_start,alt_subj_end,alt_obj_start,alt_obj_end
NYT_ENG_20071121.0024.LDC2009T13,61b3a0af8ff9527cd49f,"From an online chat room, they chose Michael J. Sandy , 29, a designer from Williamsburg.","['From', 'an', 'online', 'chat', 'room', ',', 'they', 'chose', 'Michael', 'J.', 'Sandy', ',', '29', ',', 'a', 'designer', 'from', 'Williamsburg', '.']",8,10,17,17,,,,,
eng-WL-11-174595-12968433,61b3a0af8fbdbb8f42cb,"Speaking of sassy costumes, Brody Jenner and his new BFF Frankie Delgado dressed up as the ambiguously gay duo Batman and Robin for a pre-Halloween costume party at Opera nightclub in LA this weekend.","['Speaking', 'of', 'sassy', 'costumes', ',', 'Brody', 'Jenner', 'and', 'his', 'new', 'BFF', 'Frankie', 'Delgado', 'dressed', 'up', 'as', 'the', 'ambiguously', 'gay', 'duo', 'Batman', 'and', 'Robin', 'for', 'a', 'pre-Halloween', 'costume', 'party', 'at', 'Opera', 'nightclub', 'in', 'LA', 'this', 'weekend', '.']",11,12,32,32,,,,,
eng-WL-11-174587-12961261,61b3a0af8fcb7ed92e70,"Pratt spent Valentine's Day weekend with wife Heidi Montag in Las Vegas, marking her first public appearance since undergoing plastic surgery in November.","['Pratt', 'spent', 'Valentine', ""'s"", 'Day', 'weekend', 'with', 'wife', 'Heidi', 'Montag', 'in', 'Las', 'Vegas', ',', 'marking', 'her', 'first', 'public', 'appearance', 'since', 'undergoing', 'plastic', 'surgery', 'in', 'November', '.']",0,0,11,12,,,,,
eng-NG-31-142261-10040035,61b3a0af8f1e058790ba,"Kerry , 2004 story continued rrcom (614-RRB - 761-0621 ""For instance, when Sen John Kerry arranged a $64 million loan to keep his 2004 campaign afloat, he used his Boston townhouse as collateral, rather than count on help from his multi-millionaire wife, Theresa Heinz Kerry.""","['Kerry', ',', '2004', 'story', 'continued', 'rrcom', '-LRB-', '614-RRB', '-', '761-0621', '``', 'For', 'instance', ',', 'when', 'Sen', 'John', 'Kerry', 'arranged', 'a', '$', '64', 'million', 'loan', 'to', 'keep', 'his', '2004', 'campaign', 'afloat', ',', 'he', 'used', 'his', 'Boston', 'townhouse', 'as', 'collateral', ',', 'rather', 'than', 'count', 'on', 'help', 'from', 'his', 'multi-millionaire', 'wife', ',', 'Theresa', 'Heinz', 'Kerry', '.', ""''""]",16,17,34,34,,,,,
NYT_ENG_20071003.0205.LDC2009T13,61b3a0af8fb7cdcf6484,"The Denver area director for the OSHA, Herb Gibson, said that since 1986, RPI had been issued 35 citations for safety violations, ""more than most companies.""","['The', 'Denver', 'area', 'director', 'for', 'the', 'OSHA', ',', 'Herb', 'Gibson', ',', 'said', 'that', 'since', '1986', ',', 'RPI', 'had', 'been', 'issued', '35', 'citations', 'for', 'safety', 'violations', ',', '``', 'more', 'than', 'most', 'companies', '.', ""''""]",8,9,1,1,,,,,
NYT_ENG_20090609.0118,61b3a0af8fbfbab899b6,"The officials included the Manhattan district attorney, Robert M. Morgenthau, and the Miami police chief, John Timoney, who spoke in support of Sotomayor and described her as tough on crime.","['The', 'officials', 'included', 'the', 'Manhattan', 'district', 'attorney', ',', 'Robert', 'M.', 'Morgenthau', ',', 'and', 'the', 'Miami', 'police', 'chief', ',', 'John', 'Timoney', ',', 'who', 'spoke', 'in', 'support', 'of', 'Sotomayor', 'and', 'described', 'her', 'as', 'tough', 'on', 'crime', '.']",8,10,4,4,,,,,
AFP_ENG_20070220.0033.LDC2009T13,61b3a0af8f39386db1f6,"Iran's top nuclear negotiator Ali Larijani Tuesday left Tehran for talks in Vienna with the head of the International Atomic Energy Agency (IAEA) Mohamed ElBaradei, the state IRNA agency reported.","['Iran', ""'s"", 'top', 'nuclear', 'negotiator', 'Ali', 'Larijani', 'Tuesday', 'left', 'Tehran', 'for', 'talks', 'in', 'Vienna', 'with', 'the', 'head', 'of', 'the', 'International', 'Atomic', 'Energy', 'Agency', '-LRB-', 'IAEA', '-RRB-', 'Mohamed', 'ElBaradei', ',', 'the', 'state', 'IRNA', 'agency', 'reported', '.']",5,6,9,9,,,,,
eng-WL-11-174572-12947439,61b3a0af8f3365c609b8,"At 21, she moved to New York City from suburban Syracuse with $2,000 from her father, who according to Cutrone, said: ""This is the only money I'll ever give you if you want to move to that hellhole.","['At', '21', ',', 'she', 'moved', 'to', 'New', 'York', 'City', 'from', 'suburban', 'Syracuse', 'with', '$', '2,000', 'from', 'her', 'father', ',', 'who', 'according', 'to', 'Cutrone', ',', 'said', ':', '``', 'This', 'is', 'the', 'only', 'money', 'I', ""'ll"", 'ever', 'give', 'you', 'if', 'you', 'want', 'to', 'move', 'to', 'that', 'hellhole', '.']",16,16,11,11,,,,,
NYT_ENG_20071124.0016.LDC2009T13,61b3a0af8f75318a6d01,"At the raucous Democratic National Convention in Chicago in the summer of 1968, McNair arrived as chairman of both the Southern Governors Conference and the National Democratic Governors Conference.","['At', 'the', 'raucous', 'Democratic', 'National', 'Convention', 'in', 'Chicago', 'in', 'the', 'summer', 'of', '1968', ',', 'McNair', 'arrived', 'as', 'chairman', 'of', 'both', 'the', 'Southern', 'Governors', 'Conference', 'and', 'the', 'National', 'Democratic', 'Governors', 'Conference', '.']",14,14,7,7,,,,,
LTW_ENG_20070819.0024.LDC2009T13,61b3a0af8fd51fe4dfc8,"Born into a working-class family in Bakersfield, Deaver grew up there and in the desert town of Mojave, Calif. .","['Born', 'into', 'a', 'working-class', 'family', 'in', 'Bakersfield', ',', 'Deaver', 'grew', 'up', 'there', 'and', 'in', 'the', 'desert', 'town', 'of', 'Mojave', ',', 'Calif.', '.']",8,8,18,18,,,,,
APW_ENG_20070704.0246.LDC2009T13,61b3a0af8ff27a57acce,"Knoxville, whose birth name is Philip John Clapp, cites ""irreconcilable differences"" as the reason for ending his marriage to Melanie Lynn Clapp, according to court documents filed Tuesday in Superior Court.","['Knoxville', ',', 'whose', 'birth', 'name', 'is', 'Philip', 'John', 'Clapp', ',', 'cites', '``', 'irreconcilable', 'differences', ""''"", 'as', 'the', 'reason', 'for', 'ending', 'his', 'marriage', 'to', 'Melanie', 'Lynn', 'Clapp', ',', 'according', 'to', 'court', 'documents', 'filed', 'Tuesday', 'in', 'Superior', 'Court', '.']",20,20,0,0,,,,,
LTW_ENG_20071129.0012.LDC2009T13,61b3a0af8fd9fbf2c7dc,"Richard H Nolte , 86, the second executive director of the Institute of Current World Affairs and a Middle East expert who was appointed ambassador to the United Arab Republic (Egypt) but never got to serve, died Nov 22 at Kendal at Hanover, a retirement community in Hanover, NH.","['Richard', 'H', 'Nolte', ',', '86', ',', 'the', 'second', 'executive', 'director', 'of', 'the', 'Institute', 'of', 'Current', 'World', 'Affairs', 'and', 'a', 'Middle', 'East', 'expert', 'who', 'was', 'appointed', 'ambassador', 'to', 'the', 'United', 'Arab', 'Republic', '-LRB-', 'Egypt', '-RRB-', 'but', 'never', 'got', 'to', 'serve', ',', 'died', 'Nov', '22', 'at', 'Kendal', 'at', 'Hanover', ',', 'a', 'retirement', 'community', 'in', 'Hanover', ',', 'NH', '.']",0,2,52,52,,,,,
APW_ENG_20070710.1052.LDC2009T13,61b3a0af8f88b78c7710,"Lancaster County Coroner Dr G Gary Kirchner said the summary citations, filed by a Humane Society officer last week, were unwarranted.","['Lancaster', 'County', 'Coroner', 'Dr', 'G', 'Gary', 'Kirchner', 'said', 'the', 'summary', 'citations', ',', 'filed', 'by', 'a', 'Humane', 'Society', 'officer', 'last', 'week', ',', 'were', 'unwarranted', '.']",4,6,0,1,,,,,
NYT_ENG_20080414.0107.LDC2009T13,61b3a0af8fcc789c4d45,"ATLANTA - Michael Johns, formerly of the Buckhead community in Atlanta, admits he had no clue he'd be going home last Thursday on ""American Idol.""","['ATLANTA', '--', 'Michael', 'Johns', ',', 'formerly', 'of', 'the', 'Buckhead', 'community', 'in', 'Atlanta', ',', 'admits', 'he', 'had', 'no', 'clue', 'he', ""'d"", 'be', 'going', 'home', 'last', 'Thursday', 'on', '``', 'American', 'Idol', '.', ""''""]",18,18,8,8,,,,,
APW_ENG_20071112.1166.LDC2009T13,61b3a0af8f472050a6d7,"The endorsement comes after a week in which Thompson watched Republican competitors wrap up endorsements from prominent conservatives: Rudy Giuliani from televangelist Pat Robertson, Mitt Romney from activist Paul Weyrich, John McCain from former presidential hopeful Sen. Sam Brownback and Mike Huckabee from Donald Wildmon, a Methodist minister and founder and chairman of the American Family Association in Tupelo, Mississippi.","['The', 'endorsement', 'comes', 'after', 'a', 'week', 'in', 'which', 'Thompson', 'watched', 'Republican', 'competitors', 'wrap', 'up', 'endorsements', 'from', 'prominent', 'conservatives', ':', 'Rudy', 'Giuliani', 'from', 'televangelist', 'Pat', 'Robertson', ',', 'Mitt', 'Romney', 'from', 'activist', 'Paul', 'Weyrich', ',', 'John', 'McCain', 'from', 'former', 'presidential', 'hopeful', 'Sen.', 'Sam', 'Brownback', 'and', 'Mike', 'Huckabee', 'from', 'Donald', 'Wildmon', ',', 'a', 'Methodist', 'minister', 'and', 'founder', 'and', 'chairman', 'of', 'the', 'American', 'Family', 'Association', 'in', 'Tupelo', ',', 'Mississippi', '.']",46,47,62,62,,,,,
eng-WL-11-174643-12999717,61b3a0af8fdc32aef6f4,"Ali is the 25-year-old manager on advertising Williamstown, M А Jack has chosen the career more, having left show before the Rose ceremony has taken place.","['Ali', 'is', 'the', '25-year-old', 'manager', 'on', 'advertising', 'Williamstown', ',', 'M', 'А', 'Jack', 'has', 'chosen', 'the', 'career', 'more', ',', 'having', 'left', 'show', 'before', 'the', 'Rose', 'ceremony', 'has', 'taken', 'place', '.']",0,0,7,7,,,,,
NYT_ENG_20070420.0018.LDC2009T13,61b3a65fb9c6f86af698,In 1968 he was elected to the New York State Supreme Court on Long Island; he retired from the bench in 1981.,"['In', '1968', 'he', 'was', 'elected', 'to', 'the', 'New', 'York', 'State', 'Supreme', 'Court', 'on', 'Long', 'Island', ';', 'he', 'retired', 'from', 'the', 'bench', 'in', '1981', '.']",2,2,13,14,,,,,
NYT_ENG_20080407.0069.LDC2009T13,61b3a0af8f0e4a499a57,"COX NEWS SERVICE FEATURES BUDGET TV-IDOL-JOHNS - ATLANTA - ""American Idol"" finalist Michael Johns moved to Los Angeles several years ago, but his heart is still in Atlanta.","['COX', 'NEWS', 'SERVICE', 'FEATURES', 'BUDGET', 'TV-IDOL-JOHNS', '--', 'ATLANTA', '--', '``', 'American', 'Idol', ""''"", 'finalist', 'Michael', 'Johns', 'moved', 'to', 'Los', 'Angeles', 'several', 'years', 'ago', ',', 'but', 'his', 'heart', 'is', 'still', 'in', 'Atlanta', '.']",14,15,18,19,,,,,
eng-WL-11-174587-12961735,61b3a0af8fb2cd3d6a90,"At the end of the day, brody's 26 and he's lived the house hollywood ""sex drugs, roll & roll"" life, jayde's only 23 and shes only just entering that.","['At', 'the', 'end', 'of', 'the', 'day', ',', 'brody', ""'s"", '26', 'and', 'he', ""'s"", 'lived', 'the', 'house', 'hollywood', '``', 'sex', 'drugs', ',', 'roll', '&', 'roll', ""''"", 'life', ',', 'jayde', ""'s"", 'only', '23', 'and', 'shes', 'only', 'just', 'entering', 'that', '.']",11,11,16,16,,,,,
APW_ENG_20071220.1403.LDC2009T13,61b3a0af8fc3c5dd79af,"A judge in New York City said Remy Ma, whose real name is Remy Smith, said Thursday that the hip-hopper could not leave the United States for a five-country European concert tour.","['A', 'judge', 'in', 'New', 'York', 'City', 'said', 'Remy', 'Ma', ',', 'whose', 'real', 'name', 'is', 'Remy', 'Smith', ',', 'said', 'Thursday', 'that', 'the', 'hip-hopper', 'could', 'not', 'leave', 'the', 'United', 'States', 'for', 'a', 'five-country', 'European', 'concert', 'tour', '.']",7,8,3,5,,,,,
LTW_ENG_20071113.0131.LDC2009T13,61b3a0af8f0159bc2db5,"Hawkins went on to earn a degree from the University of California, Los Angeles, in 1931.","['Hawkins', 'went', 'on', 'to', 'earn', 'a', 'degree', 'from', 'the', 'University', 'of', 'California', ',', 'Los', 'Angeles', ',', 'in', '1931', '.']",0,0,13,14,,,,,
APW_ENG_20070130.1428.LDC2009T13,61b3a0af8f3d1d2b634a,"New York Rep Carolyn Maloney, a Manhattan Democrat, called the move ""long overdue ,"" adding that the health programs should treat ""all those exposed and affected.""","['New', 'York', 'Rep', 'Carolyn', 'Maloney', ',', 'a', 'Manhattan', 'Democrat', ',', 'called', 'the', 'move', '``', 'long', 'overdue', ',', ""''"", 'adding', 'that', 'the', 'health', 'programs', 'should', 'treat', '``', 'all', 'those', 'exposed', 'and', 'affected', '.', ""''""]",3,4,7,7,,,,,
eng-WL-11-174611-12985283,61b3a0af8fa3a6c9c26f,"Today the NYPD upgraded the charges to include murder, in the case of Brooklyn gay-bashing/robbery victim Michael Sandy, who died on Friday after being taken off life-support.","['Today', 'the', 'NYPD', 'upgraded', 'the', 'charges', 'to', 'include', 'murder', ',', 'in', 'the', 'case', 'of', 'Brooklyn', 'gay-bashing/robbery', 'victim', 'Michael', 'Sandy', ',', 'who', 'died', 'on', 'Friday', 'after', 'being', 'taken', 'off', 'life-support', '.']",17,18,14,14,,,,,
eng-WL-11-174611-12984788,61b3a0af8fe116e33a7d,An easy Google search has ID'd the man as a Philadelphia business owner and Jeremy names him today.,"['An', 'easy', 'Google', 'search', 'has', 'ID', ""'d"", 'the', 'man', 'as', 'a', 'Philadelphia', 'business', 'owner', 'and', 'Jeremy', 'names', 'him', 'today', '.']",15,15,11,11,,,,,
APW_ENG_20070516.0586.LDC2009T13,61b3a0af8fe3f9ff93f4,"Born on Nov 17 , 1955, in Montgomery, Alabama, King was just an infant when her home was bombed during the turbulent civil rights era.","['Born', 'on', 'Nov', '17', ',', '1955', ',', 'in', 'Montgomery', ',', 'Alabama', ',', 'King', 'was', 'just', 'an', 'infant', 'when', 'her', 'home', 'was', 'bombed', 'during', 'the', 'turbulent', 'civil', 'rights', 'era', '.']",12,12,8,8,,,,,
NYT_ENG_20070525.0019.LDC2009T13,61b3a65fb9f391c3f2b8,"At Oxford, he studied politics, philosophy and economics at Balliol College, where one of his tutors was the philosopher and critic Sir Isaiah Berlin, who became a lifelong friend.","['At', 'Oxford', ',', 'he', 'studied', 'politics', ',', 'philosophy', 'and', 'economics', 'at', 'Balliol', 'College', ',', 'where', 'one', 'of', 'his', 'tutors', 'was', 'the', 'philosopher', 'and', 'critic', 'Sir', 'Isaiah', 'Berlin', ',', 'who', 'became', 'a', 'lifelong', 'friend', '.']",3,3,1,1,,,,,
APW_ENG_20080513.1075.LDC2009T13,61b3a0af8ffe4c025945,Rapper Remy Ma gets 8 years in prison for shooting woman outside NYC nightclub,"['Rapper', 'Remy', 'Ma', 'gets', '8', 'years', 'in', 'prison', 'for', 'shooting', 'woman', 'outside', 'NYC', 'nightclub']",1,2,12,13,,,,,
eng-WL-11-174572-12946486,61b3a0af8fa4d8d4f132,"Cutrone on being a New Yorker ""I see myself represented in the spirit of New York City.","['Cutrone', 'on', 'being', 'a', 'New', 'Yorker', '``', 'I', 'see', 'myself', 'represented', 'in', 'the', 'spirit', 'of', 'New', 'York', 'City', '.']",0,0,4,5,,,,,
LTW_ENG_20080402.0021.LDC2009T13,61b3a0af8fb3fbed8e0a,"Mrs Gude (pronounced GOO-dee) was born in Baltimore and grew up in Rockville, Md","['Mrs', 'Gude', '-LRB-', 'pronounced', 'GOO-dee', '-RRB-', 'was', 'born', 'in', 'Baltimore', 'and', 'grew', 'up', 'in', 'Rockville', ',', 'Md']",0,1,14,14,,,,,
NYT_ENG_20080407.0097.LDC2009T13,61b3a0af8f89374f0e37,"Johns came to the United States from Australia at age 18 on a tennis scholarship to a small Tifton, Ga, college.","['Johns', 'came', 'to', 'the', 'United', 'States', 'from', 'Australia', 'at', 'age', '18', 'on', 'a', 'tennis', 'scholarship', 'to', 'a', 'small', 'Tifton', ',', 'Ga', ',', 'college', '.']",0,0,18,18,,,,,
NYT_ENG_20071008.0251.LDC2009T13,61b3a0af8f9cbd6dd8a2,"Lorraine Rothman, a leader of the feminist health movement in the 1970s who suggested that women could undergo or perform gynecological procedures without medical supervision, most controversially ending very early pregnancies with menstrual extraction, died Sept. 25 at her home in Fullerton, Calif. .","['Lorraine', 'Rothman', ',', 'a', 'leader', 'of', 'the', 'feminist', 'health', 'movement', 'in', 'the', '1970s', 'who', 'suggested', 'that', 'women', 'could', 'undergo', 'or', 'perform', 'gynecological', 'procedures', 'without', 'medical', 'supervision', ',', 'most', 'controversially', 'ending', 'very', 'early', 'pregnancies', 'with', 'menstrual', 'extraction', ',', 'died', 'Sept.', '25', 'at', 'her', 'home', 'in', 'Fullerton', ',', 'Calif.', '.']",41,41,44,44,,,,,
NYT_ENG_20080407.0069.LDC2009T13,61b3a0af8fa050ab5146,"ATLANTA - ""American Idol"" finalist Michael Johns moved to Los Angeles several years ago, but his heart is still in Atlanta.","['ATLANTA', '--', '``', 'American', 'Idol', ""''"", 'finalist', 'Michael', 'Johns', 'moved', 'to', 'Los', 'Angeles', 'several', 'years', 'ago', ',', 'but', 'his', 'heart', 'is', 'still', 'in', 'Atlanta', '.']",7,8,0,0,,,,,
LTW_ENG_20071113.0131.LDC2009T13,61b3a0af8f209efcb389,"When he rode streetcars as a child in Shreveport, he often sat in the back but found that the conductors would exclude him by moving the ""blacks only"" sign behind him so he would be in the white section.","['When', 'he', 'rode', 'streetcars', 'as', 'a', 'child', 'in', 'Shreveport', ',', 'he', 'often', 'sat', 'in', 'the', 'back', 'but', 'found', 'that', 'the', 'conductors', 'would', 'exclude', 'him', 'by', 'moving', 'the', '``', 'blacks', 'only', ""''"", 'sign', 'behind', 'him', 'so', 'he', 'would', 'be', 'in', 'the', 'white', 'section', '.']",10,10,8,8,,,,,
LTW_ENG_20071129.0012.LDC2009T13,61b3a0af8f15907cc5fa,Nolte and his wife lived in Beirut from 1951 to 1957 on a fellowship from the Washington-based Institute of World Affairs.,"['Nolte', 'and', 'his', 'wife', 'lived', 'in', 'Beirut', 'from', '1951', 'to', '1957', 'on', 'a', 'fellowship', 'from', 'the', 'Washington-based', 'Institute', 'of', 'World', 'Affairs', '.']",0,0,6,6,,,,,
APW_ENG_20070711.1783.LDC2009T13,61b3a0af8f951c40e639,"His agile romantic tenor was noticed in the late 1970s by the late Beverly Sills, then general director of the New York City Opera, which hired him.","['His', 'agile', 'romantic', 'tenor', 'was', 'noticed', 'in', 'the', 'late', '1970s', 'by', 'the', 'late', 'Beverly', 'Sills', ',', 'then', 'general', 'director', 'of', 'the', 'New', 'York', 'City', 'Opera', ',', 'which', 'hired', 'him', '.']",13,14,21,24,,,,,
APW_ENG_20080405.0775.LDC2009T13,61b3a0af8f4e64933bd4,"Fisheries and Oceans Canada: http://wwwdfo-mpogcca We aren't engaged in economic activity and the vessel is registered as a yacht ,"" Watson said, speaking from his hometown of St Andrews, New Brunswick.","['Fisheries', 'and', 'Oceans', 'Canada', ':', 'http://wwwdfo-mpogcca', 'We', 'are', ""n't"", 'engaged', 'in', 'economic', 'activity', 'and', 'the', 'vessel', 'is', 'registered', 'as', 'a', 'yacht', ',', ""''"", 'Watson', 'said', ',', 'speaking', 'from', 'his', 'hometown', 'of', 'St', 'Andrews', ',', 'New', 'Brunswick', '.']",23,23,31,32,,,,,
eng-WL-11-174572-12945762,61b3a0af8fa532484435,` zimbio Hollywood playboys Brody Jenner & Frankie Delgado head into Playhouse nightclub.,"['`', 'zimbio', 'Hollywood', 'playboys', 'Brody', 'Jenner', '&', 'Frankie', 'Delgado', 'head', 'into', 'Playhouse', 'nightclub', '.']",7,8,2,2,,,,,
APW_ENG_20100424.0056,61b3a0af8f97396c8177,"""It's huge, not simply for those workers...but also for all workers feeling that they can stand up in the midst of what is happening ,"" Glover said from his office in San Francisco.","['``', 'It', ""'s"", 'huge', ',', 'not', 'simply', 'for', 'those', 'workers', '...', 'but', 'also', 'for', 'all', 'workers', 'feeling', 'that', 'they', 'can', 'stand', 'up', 'in', 'the', 'midst', 'of', 'what', 'is', 'happening', ',', ""''"", 'Glover', 'said', 'from', 'his', 'office', 'in', 'San', 'Francisco', '.']",34,34,37,38,,,,,
